label,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
three,0.7161661912079271,0.6839399116820464,0.6300824857855927,0.6015937209536691,0.615083773674154,0.6305013159534666
three,0.7142898632282731,0.6849949090892012,0.6326440330855219,0.5992347080166968,0.60765736148928,0.6257340962282875
three,0.71786326282888,0.6875130388870156,0.6342207477444044,0.6013553015170692,0.6103972437817222,0.6278200324417529
three,0.7156667566719316,0.6855411276985436,0.6329364804421633,0.6011061398464244,0.6108789251492459,0.628457678381843
three,0.7161805836255547,0.6853155576738523,0.6313450990287669,0.5984060076853855,0.6079389170929688,0.6258240480840672
three,0.7178737775122859,0.6872956668354508,0.6336348757554798,0.6005947538855035,0.6101692617422456,0.628088570238789
three,0.7193072853736102,0.6874694635622295,0.6313250670409626,0.5963158220626161,0.6057002064166436,0.62501406733303
three,0.6413230795030589,0.5972257944909978,0.5366002099318781,0.5379447707154267,0.6084114659875484,0.6660927441544526
three,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
three,0.7167033903731806,0.6861670434250353,0.6328801676035991,0.6004621215179281,0.6098198694621748,0.6271150320228095
three,0.7175358017270972,0.6858469164644238,0.6310260209608012,0.5983889077728429,0.6088004058651104,0.6271570736747824
three,0.7154966421030317,0.6850685181220837,0.6317797680750556,0.5991436024969563,0.6084546527518303,0.6260387022040789
three,0.6094013665848198,0.6243177375162237,0.6638836603543996,0.71461717076019,0.732426009560048,0.6951643869392291
three,0.6216424252977216,0.6407448360995296,0.6854397887488071,0.7287861306286849,0.7216454131021736,0.6581965235837511
three,0.7090305658421903,0.655107589197104,0.56942882187642,0.5327388100516198,0.5689828153266507,0.6133856004515104
three,0.716365781921739,0.6855881944364763,0.6317724252311688,0.5989792704493639,0.6085698303183221,0.6263441346339244
three,0.7152819999763872,0.685239280585867,0.6325512790457953,0.6001868005018693,0.6092546414115452,0.626353952269282
three,0.6279441344443434,0.6197370121395043,0.6191913435095028,0.6452699546658726,0.6725133287584182,0.6611740240576693
three,0.6693716964214291,0.630015309274058,0.5744550083329449,0.5713067858802914,0.6279168383483619,0.6737917317821964
three,0.7111901636244214,0.6836930434464161,0.634977479725331,0.6043962629086918,0.6123060087535636,0.6280182605819412
three,0.6835118118444847,0.6615836041451446,0.6243965506255705,0.6044068147319217,0.6149002172918573,0.6274531437940208
three,0.7668026676321664,0.7351155734895242,0.6682911880061746,0.6026846077119563,0.5801024481669884,0.5894754565682598
three,0.6534635510451782,0.6151928041444897,0.569181918858869,0.5814893994759577,0.6398947157632957,0.6698851945547715
three,0.7165138421596119,0.6856604170605836,0.631957617201715,0.5996998869815076,0.6098542432254809,0.6277987560056695
three,0.71446307621976,0.6731230117832656,0.6024675015660048,0.562897394520311,0.5829533542757028,0.618064424821121
three,0.7159020492392232,0.6851150385019044,0.6308822047180036,0.5976542959910852,0.6082394357960155,0.628326812940426
three,0.7176454739020907,0.6878950611937388,0.6354555165178758,0.6025656860173718,0.6103592066761067,0.6263161549720347
three,0.6583861381176546,0.6264986521173574,0.5748182500761195,0.5548854070187963,0.585282925839312,0.6199484807847736
three,0.7166604465216228,0.6862289581871566,0.6331675264387048,0.6010196372345564,0.6104916057485116,0.6276079888503114
three,0.7155323126146304,0.6849163647857713,0.6317621126938374,0.6001302812098506,0.6105706476754018,0.6283970685806689
three,0.7160078065340619,0.6848262884836249,0.6310739517224911,0.5983012445304559,0.6080705963632047,0.625865742679354
three,0.7164572002276022,0.685754045638902,0.6322309125179251,0.5998438762211223,0.609539385656891,0.627120687407213
three,0.6476874909845817,0.6114232516325364,0.5570650499881289,0.5430353538062543,0.5791305671810754,0.6087307923341228
three,0.7177046240944023,0.6869655752141969,0.6335166108285505,0.602373138807676,0.6130992438557709,0.631052084287157
three,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
three,0.715768140786118,0.6847037046054745,0.6300036587389886,0.5961670731339827,0.6057078764755797,0.6244257551104255
three,0.7171302162025821,0.6868294218079958,0.6337735732966596,0.6012628429862277,0.6104145348093247,0.6276820996321565
three,0.715454097209461,0.6849847506546143,0.632138775955355,0.6007100015268116,0.6109892551144711,0.6285172961563265
three,0.6560283150797549,0.6305435279281523,0.5856736817619176,0.5574924050918493,0.5633048191366558,0.5743251197331123
three,0.6382877628365904,0.6108095320799787,0.5709925267904042,0.5642120713282637,0.5947547072428486,0.6152103602743333
three,0.7100205621814084,0.68366820309411,0.6381905056875348,0.6091164650104565,0.6125183069593885,0.6220334475176095
three,0.7159949268720064,0.6887012874066257,0.6373831190843792,0.6000652752494464,0.603776866065515,0.6224256597368292
three,0.7674356222831263,0.7001322313885043,0.5705129974314249,0.47744101610480605,0.5050277648812539,0.5966533333269202
three,0.7178089850284421,0.6865537515140336,0.6332687022519293,0.6038151495286995,0.6174046764703908,0.6362951895964417
three,0.7161293964043901,0.6852689124245653,0.6312428469146263,0.5983606494947273,0.6083460871897203,0.6268264359521998
three,0.718133335723055,0.6875687942960558,0.6341458105010864,0.6015682631006656,0.6109698767288714,0.6284587853699601
three,0.7173325123262253,0.686796885453482,0.633289714177345,0.6005242427180087,0.6099536543586319,0.6277122059042933
three,0.7181960730705077,0.6877374819972916,0.6338030695185878,0.5997333726748437,0.6080333188059499,0.6257664296285275
three,0.7198859673065994,0.6900170345885369,0.6352590418551256,0.5971878989259777,0.6016374195228941,0.6192825265034961
three,0.6534561981583328,0.6466523134302411,0.642196107319444,0.6522197737372536,0.6629885699152549,0.6505369596227701
three,0.7194432801481211,0.6865493504344126,0.6296437401988404,0.5960687832172177,0.6076737426568923,0.6276569667040558
three,0.6750305279332597,0.648009748586984,0.6078712681995251,0.6015662521873694,0.6365535268560172,0.6615055375831717
three,0.6611251667751997,0.6529088598854426,0.6467071430026842,0.6588904520130148,0.6747267594908682,0.6623486776013661
three,0.685545433210729,0.6594175906336579,0.6184313820268845,0.6033521562210564,0.6223460405061106,0.6344903623705157
three,0.649025097960853,0.6328547507545792,0.6150268877684254,0.6252690555883179,0.6527198497746703,0.655392599598127
three,0.7208940622487128,0.6884462844455544,0.6315831738898641,0.596396944073398,0.6057250621279691,0.6248217132637636
three,0.7153135431481535,0.6845004188486102,0.6309325972693114,0.5989679439970026,0.6095223787599263,0.6278216010369865
three,0.6727195208182675,0.664635870022318,0.6540798983786875,0.6424728410970255,0.6139638325235621,0.5648918101703417
three,0.6745397197244984,0.621305837428335,0.5304619547365991,0.4823666313510099,0.5170154567372967,0.5756931846624016
three,0.7149652628803623,0.6844503568151937,0.63151815394792,0.599886991661006,0.609838749552089,0.627150998171831
three,0.7173497947225388,0.6863845543085214,0.6321938851843001,0.5990694582035672,0.6086242658695339,0.6266357080175939
three,0.7210736000882507,0.69130525087136,0.6381599063453454,0.6032109072899016,0.6088159575870643,0.6242325797539107
three,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
three,0.6870958703199739,0.664014628818713,0.6235009788211813,0.5980509071277446,0.6017097035044884,0.6063840442246701
three,0.6843272915707566,0.6512738086877127,0.5936897670782438,0.564720655259077,0.5916884166569986,0.6287293674606347
three,0.7172976166398861,0.6856812971430796,0.6296437274213856,0.5942976985435541,0.6036436794448548,0.6239872083869904
three,0.7096835250839859,0.6865785053953183,0.6429159965743473,0.610214479115478,0.6101031734544049,0.6200193101753019
three,0.6704415916546381,0.6367693981177953,0.5739150714269943,0.5320174889447451,0.545570467153935,0.5773599811442781
three,0.7146116863052864,0.6839284124182073,0.6303136224887531,0.5978966313245829,0.6080796554900834,0.6264448707874338
three,0.7167756430874591,0.6868600515184883,0.6340929785207067,0.6008858972013092,0.6087078898084466,0.6251816631263213
three,0.7154949297508162,0.6635346600732629,0.5732287261852095,0.5203254092988001,0.543331721238718,0.5874730582084587
three,0.6094906132026525,0.5922743732919418,0.5726669824231287,0.5828238766741257,0.6145923872699876,0.6252047074319392
three,0.5853655143743918,0.538395931830484,0.45713237184178795,0.4067356260769694,0.41827024712863237,0.44563922201779793
three,0.6605660983968056,0.6458617024042617,0.6154199009811995,0.5928783310972809,0.5982680815703441,0.6078997351258675
three,0.6288620124566175,0.6202715158900697,0.6149713292655369,0.6337780897302558,0.6635709983182186,0.6675132474643046
three,0.7168504474983097,0.6859134062305264,0.6318472965907357,0.5989862879268695,0.6088383779221903,0.6270483214130789
three,0.7185235278976397,0.6878212943397254,0.6338480211368405,0.6004564622312815,0.6095940669413241,0.6275615932251333
three,0.7183896385194731,0.688048708519508,0.6338705465917025,0.5990518526445272,0.606931981878018,0.6247805479137769
three,0.6084096946628402,0.6043014187419024,0.6022116947920594,0.6124981132258006,0.6258673575159064,0.6194017073312936
three,0.719035100557454,0.6873155830817538,0.631687554847757,0.597381019264931,0.6068497908507852,0.6256407588230853
three,0.6711394010967247,0.6707507225849156,0.6669441993728621,0.6569596110606186,0.6413037884695496,0.6181931243141112
three,0.7140286753651867,0.6841091119767772,0.632737129388008,0.6030723042665768,0.6137175410798282,0.6298755378137427
three,0.7170032115438747,0.6855584298155764,0.6306702998145429,0.5973856959296364,0.6075001734955421,0.6262486507732442
three,0.6791928843331064,0.6462889536890506,0.5942860610780055,0.5702664407181803,0.5846597361458641,0.597221078844658
three,0.6868503397186322,0.6522816197445598,0.5924707680797237,0.5585761820124426,0.5744462662168396,0.5988118518871685
three,0.7159093890120483,0.670945876217786,0.5973561533734797,0.5620578266923613,0.588406671662569,0.6230165544228548
three,0.6805079547714332,0.6423127699591147,0.5862162508235496,0.5712740369710253,0.6034071532716831,0.6271667783449795
three,0.7235519546511205,0.6947052283511517,0.6361368072115137,0.586766762006738,0.5828617200449883,0.6010051740504816
three,0.6655600739288398,0.6259202012518413,0.577926302060121,0.5851618600132885,0.6335630441409372,0.6575954944432376
three,0.6890729134105412,0.6621701403086047,0.6175631124489617,0.5982885347179899,0.6186470735893481,0.6358930486555423
three,0.7271619957027978,0.6959664116952409,0.6387221010451004,0.5979447336196063,0.6000574185233989,0.6161442744924025
three,0.7140012398308491,0.670853398237892,0.6002704246081103,0.5635928115854678,0.5794947701419867,0.5989928516660967
three,0.7158734677654018,0.6849689795976611,0.63090360016671,0.5978488708935744,0.6073380972665442,0.6252737148189007
three,0.7175274869362773,0.693665576447543,0.6430025457289773,0.5947481962326596,0.5826228801244275,0.5939434470835226
three,0.659982834964756,0.6111894127452822,0.5183014210437797,0.4472828471840084,0.44858792330115016,0.483687368620344
three,0.7168135424805308,0.6861423999223429,0.6325140633944485,0.5998145664909301,0.6093344912549068,0.6270552612110646
three,0.7095293032017305,0.6542902907912959,0.5675869091807136,0.532365125106623,0.5706474459393223,0.614960720891066
three,0.7573625728983915,0.6897857737354726,0.5440753702190853,0.41177815502263493,0.41285951143515476,0.5213399896721003
three,0.7734466534606517,0.7234833028573214,0.6276640971886601,0.5528659329690805,0.5543941676406369,0.5990907128445271
one,0.7556138869407911,0.7316286040484401,0.6777398134041838,0.6247786577141899,0.6132040858416519,0.628423157661389
one,0.7174635231455706,0.6869906022203407,0.6337784667956372,0.6013220667319303,0.6104948208193374,0.6275689343753
one,0.7554452002314372,0.728088107229462,0.6792187654607202,0.6467892117715734,0.6509820533886015,0.6637012007791678
one,0.7179748288817379,0.687264683057153,0.6334074194916852,0.6002659230167084,0.6094716763288102,0.6272155362278433
one,0.6833704444629348,0.6477785943932555,0.5907446404199346,0.5650032254920871,0.584006228986038,0.6011057858483725
one,0.7397784813329037,0.6999830982240148,0.6387564154322624,0.6128707406247539,0.6322435754681612,0.6504830463540403
one,0.7171060053995529,0.6865373103405369,0.632838105087657,0.6000929097679958,0.609830013141069,0.6277000263341752
one,0.7179386413389097,0.6874228101834199,0.6339437594110213,0.601130692627945,0.6103744571260238,0.6279018704750619
one,0.7571061294243014,0.731127416165207,0.6854856257381962,0.6569243221732173,0.6632286008557231,0.6757537764502122
one,0.7178359039080292,0.6871256409064103,0.6334223439581447,0.6006902608132425,0.6102749479590953,0.6280849331598719
one,0.7192174268518272,0.6893681295952484,0.6368714432463962,0.6042836535150085,0.6128429194351651,0.6297646050866499
one,0.7168135422295446,0.6861423998681462,0.6325140633112619,0.5998145665274073,0.6093344912036874,0.627055261328492
one,0.7170743938027191,0.6866159142062688,0.633312711200147,0.6007246771667947,0.6100796920598579,0.6276380559604098
one,0.7073557892478708,0.6656720472595966,0.6014457034155806,0.5747736599336827,0.5971671890895198,0.6194291374329427
one,0.6757400995848329,0.6307778107957313,0.5621882428812199,0.535901815875192,0.5636373999726847,0.5902297200133929
one,0.7178259351819933,0.687277187671947,0.6337772791578365,0.6009583729560973,0.6101552580388555,0.6276585765163075
one,0.6774702085601578,0.6317677689874915,0.5612311604095982,0.5334762861664872,0.562460143447574,0.5913785395286864
one,0.7153593542484747,0.684327877862081,0.6308028038838215,0.598088518297545,0.6080981378790555,0.626318390143915
one,0.7159771682296939,0.6851123863264688,0.6312989790719943,0.5987714344914519,0.6086837408554365,0.62662910580871
one,0.7223871952306711,0.6967445557190174,0.6407416853140842,0.587941807718874,0.5789841307371144,0.5969204289980344
one,0.7191228289607684,0.6914998751097221,0.6376580414630452,0.5932634903001223,0.587192277169922,0.5987827693471207
one,0.7547375641841565,0.7285196144818945,0.6811257068828708,0.6482696595054722,0.6495572701463574,0.6586788251662381
one,0.7143455761041057,0.6832142574922998,0.6288455123687806,0.5957810589063325,0.6055286673159451,0.6235967650941521
one,0.714061734994569,0.670259732374765,0.5988297708426523,0.5652040028262486,0.5912291866976547,0.6229468128797772
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7168135422295446,0.6861423998681462,0.6325140633112619,0.5998145665274073,0.6093344912036874,0.627055261328492
one,0.7124059992047156,0.6811512296395826,0.6266918106106574,0.5940216515953827,0.6046941218521497,0.6236255232997159
one,0.6784686591129374,0.6446116203025876,0.586702424459006,0.5545240904599765,0.5700413850789655,0.5932372819021805
one,0.7066798687997615,0.675141649841431,0.6207597782113253,0.5893864739776998,0.6019046587121747,0.621919923402613
one,0.7177089150771286,0.6873865995556991,0.6343525719466108,0.601957867119335,0.6111997267710733,0.6284081631215941
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7159893469505036,0.6851581824200275,0.6312817972551932,0.5985533693143803,0.6083634234269087,0.6263743202869849
one,0.7186859330540334,0.6878620065550642,0.6339298157473134,0.6009651050362435,0.6104203214314473,0.6281910641630764
one,0.6795366307891836,0.6450406128227123,0.5854423459434205,0.5509979984972294,0.565087214301204,0.588132026968456
one,0.7149373600100298,0.6847928366906756,0.6322116664766873,0.6005037404341341,0.6103958883819456,0.6279682888813813
one,0.716777263900362,0.6860132981994909,0.6322062626448354,0.5994096247534471,0.6090625199468517,0.6270220355166941
one,0.7168135423550377,0.6861423999223429,0.6325140632447126,0.5998145666003616,0.6093344914085648,0.6270552612991351
one,0.7550970524842718,0.7258534120429052,0.6695304051972826,0.628916784022372,0.6360460321807722,0.6592442052263934
one,0.6793992952472803,0.6443999388084117,0.584055204158513,0.5492604106606767,0.5633704716505268,0.5863027673275949
one,0.671821757830684,0.6358733660448787,0.5736886123370653,0.5373592217118526,0.5512409194893969,0.5746766504032408
one,0.7181545271013514,0.6878648377967832,0.6338466747125447,0.6012164915952497,0.6108384113505132,0.6284532129700335
one,0.7118314946832724,0.6807271239380511,0.6266413870474021,0.5943314979952475,0.6049580543221689,0.6235216965744176
one,0.6844518047381666,0.6507004323785638,0.5934911543213965,0.5620546120325338,0.5766414361009471,0.5975665746857515
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7147569304171139,0.6838263617629243,0.6299646696667619,0.597561642088534,0.6077067377327047,0.6257690090388361
one,0.7199407783896126,0.6919270461832219,0.6365640648016455,0.5942237806274672,0.5993277101284298,0.6239905578862003
one,0.7143605649900425,0.683837024878271,0.6307786953555536,0.5991272131596388,0.6094974582561618,0.627255116572117
one,0.7154387269502458,0.6850611421520802,0.63173652610687,0.5988385996083615,0.6077916021352412,0.6250348369524471
one,0.6763704560283713,0.6408925289294111,0.5794809946093451,0.5436339575503912,0.5576367182460018,0.5813846296707247
one,0.7160325201248633,0.6850705806361506,0.6309462600952115,0.5980082383257002,0.6078122488477745,0.6260283036553643
one,0.7177495683517092,0.6869957902106459,0.6333010176329131,0.6006667015968132,0.610249186758495,0.6278864616513933
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7112333076216547,0.6794059577248039,0.6304249678915339,0.6092779041997941,0.6219762266394885,0.6292053500397743
one,0.6792998244623759,0.6450312094581795,0.5857385954912689,0.5512458004449743,0.5648719522040957,0.5874620369422322
one,0.6748767558179767,0.6385777299802127,0.5751849800644447,0.5367373612929146,0.5487489867807892,0.5714507674889646
one,0.7111901852092204,0.6573595163700124,0.5696763424709512,0.5292961171503656,0.5653952710539276,0.6135599726278793
one,0.6803594754496305,0.6356071824972522,0.5628180052941595,0.5290280187229259,0.5567267091052628,0.590674824352656
one,0.7132767907311379,0.6824160805906703,0.6286146498485037,0.596160949638901,0.6063044053523009,0.6246311912968205
one,0.7168135426060237,0.6861423999765398,0.6325140634942723,0.599814566454453,0.609334491289053,0.6270552611817077
one,0.6560211509344069,0.6339479551834051,0.590541163711974,0.5562539369661097,0.5564094825919306,0.5700892334020558
one,0.7150350108952034,0.6842759096182177,0.6306563055734099,0.5982691215693859,0.6081702320077058,0.6260309490598728
one,0.7168135424805308,0.6861423999765398,0.6325140633112619,0.5998145665274073,0.6093344911012488,0.6270552614459194
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7168135423550377,0.6861423999223429,0.6325140633112619,0.5998145664726915,0.6093344912378337,0.627055261328492
one,0.7120044416295636,0.6808673419429351,0.6264398423970805,0.5932834138372555,0.6030119641249594,0.6211212094584995
one,0.6771699007589175,0.6276146729725562,0.5550961805018902,0.5362685672401688,0.5804243863113674,0.6192410088713038
one,0.7582563843618594,0.7320284846399319,0.6852465765961733,0.6545199013636843,0.659116308509279,0.6714995601714391
one,0.6758008341892292,0.6401755215166324,0.5782909067318037,0.5416840947764453,0.5549838252066351,0.5781509683653511
one,0.7136609266127278,0.6824772835385721,0.6278472492252433,0.5943966018603696,0.6040459934037864,0.6223140473399346
one,0.6781065685896239,0.6429773426018296,0.5820703330397585,0.5464019080614573,0.5602547679433421,0.5839246914661715
one,0.7168135422295446,0.6861423998681462,0.6325140633112619,0.5998145665274073,0.6093344912036874,0.627055261328492
one,0.7177724208183237,0.6871798102997982,0.6337562659679852,0.6012679684660034,0.6107580401798455,0.6282100349121248
one,0.7132746342591358,0.6823171033284844,0.6282520762597343,0.5954829397699467,0.605438153081015,0.6235662302119985
one,0.7136357180774678,0.682911362755151,0.6294873659806843,0.5974968119480777,0.6077157636694643,0.6255641056205632
one,0.7180957789259195,0.6876513861261712,0.6344324975881276,0.6019155609003367,0.6111198875984031,0.628369160432067
one,0.7525571822484686,0.716546363491742,0.6456860540009993,0.5903890404668569,0.5933283822307976,0.622650863417194
one,0.7179799901585364,0.6874857700837345,0.6341279184707581,0.6013959751639537,0.6103974373224571,0.627508976120065
one,0.6782244316310831,0.642684988495221,0.5809215206002555,0.5441180941916527,0.5567077926496318,0.5791097396158403
one,0.7168135424805308,0.6861423999223429,0.6325140634277231,0.5998145665638844,0.6093344911695413,0.6270552611376724
one,0.7146964761641174,0.683708444447503,0.6298601439642643,0.5977226938903515,0.6082631568969773,0.6265773404633009
one,0.7168135422922912,0.6861423998681462,0.632514063211438,0.5998145665821231,0.6093344912036874,0.6270552613578488
one,0.7165888779011526,0.6857763882496025,0.6319793265632032,0.5993596586575444,0.6091791802784944,0.6270949627734433
one,0.7162803853982911,0.6851618216278939,0.6305111371830816,0.5967181194060717,0.605818317894044,0.6236745140117608
one,0.7150808316584868,0.6841550186318425,0.6300484660784812,0.5970041252046363,0.6065705469457127,0.6245028593515981
one,0.6913697428264577,0.6553909943252932,0.5906985904729661,0.5519382759913347,0.5701352986376865,0.6011445387698159
one,0.6741292149992145,0.6386386177194268,0.5771694636004046,0.5411402079509982,0.5548119599413107,0.5781700836675311
one,0.6517769168666792,0.6288084875052699,0.589050754537666,0.5635501315484558,0.565522406419315,0.5708986520281204
one,0.7548059528586386,0.7288092353346293,0.6831368058571035,0.654549419271352,0.6607920538508484,0.6731323797391595
one,0.682542568034483,0.6509884819571807,0.5965402596474213,0.5642394484639184,0.5750657648412532,0.5944753161814523
one,0.7173100621588497,0.6868720850003522,0.6334442846448036,0.6004890504951015,0.6095050039887365,0.6269486645054629
one,0.7175590764777134,0.6864364280873327,0.6320217360336264,0.5988211677535936,0.6084908644009018,0.6267035634711001
one,0.7164493125208921,0.6858311303407555,0.6320843871219713,0.5989068820209151,0.6079082160963267,0.6253893700063856
one,0.7171458732133409,0.6865355766114603,0.6331592041230513,0.6008644801430252,0.6105882820090293,0.6281811238160837
one,0.7181489111633528,0.6873429907372801,0.63365074415641,0.6011031484268626,0.6106115021167549,0.6279132861799311
one,0.6768586901243702,0.639754534516737,0.5745624369134467,0.5339276365458628,0.5443426720483109,0.5662517359715551
one,0.7151235723211639,0.6841653713078215,0.6304234529645535,0.5984345043782686,0.6090022397932479,0.6271869780892154
one,0.6786926109390395,0.6432534498034319,0.5815342336293886,0.5445589905066076,0.5570062687945126,0.5795720090229938
one,0.7167659850821331,0.6864105008720589,0.6331258681428682,0.6005557360102113,0.610051819872081,0.6274769761549325
one,0.7150412864244987,0.6842593197557536,0.6305628983861324,0.5980968857220694,0.6080639172273682,0.6261421458811923
one,0.711287279658357,0.6794110478898545,0.623905603013578,0.5905548872653116,0.6012616543811106,0.620533335005249
one,0.6854394408047231,0.6589778454650448,0.6046784548397728,0.5563098071469307,0.5483593549985143,0.5638225030973778
one,0.6792330180038506,0.643174941595082,0.5801228657902491,0.5415057733703015,0.5525893550775368,0.5742729706936678
one,0.71681767284298,0.6861354696889799,0.6325740605239161,0.5998319843316261,0.6093483400945505,0.6270883507483627
one,0.7186670587788008,0.6879592667536947,0.6342584992668978,0.6014817773412491,0.610945607922654,0.6286420538462919
one,0.679265638156688,0.6439490282283523,0.5825962360412269,0.5461240699384473,0.5588886091048362,0.581586236549546
one,0.676591781536616,0.6421272520867284,0.5829623953032393,0.549241524242373,0.5631427180492148,0.5845315788249077
one,0.7167298083238609,0.6860177785148583,0.6323226355268584,0.5996090870127617,0.6091954111942334,0.6269805876363785
one,0.6818349239556492,0.6545906573553263,0.603339075180772,0.5621217697081012,0.5553718747899871,0.5642995927820619
one,0.71681767284298,0.6861354696889799,0.6325740605239161,0.5998319843316261,0.6093483400945505,0.6270883507483627
one,0.7164080376480255,0.6856651448657158,0.6317406721247438,0.5984770268339165,0.6074487337281768,0.6248540072083966
one,0.7102517539506407,0.667330308569378,0.599901392548352,0.5709541654782309,0.5955027573443925,0.6213137922763448
one,0.7180143167654173,0.687346123746876,0.6337507956201645,0.6010932997375157,0.6105788359372656,0.6281983438399982
one,0.7156216892432286,0.6846600347614396,0.6305951406960469,0.5977761615390048,0.60761616790774,0.6257303533472814
one,0.6739753465052946,0.638073423828918,0.5755841647878697,0.5382789646033129,0.5511483914474123,0.5742068468539857
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7175474361846926,0.6865890927435148,0.632635421638361,0.600020973583471,0.6098982297965085,0.6278359728592695
one,0.7171181725122585,0.6864161150932312,0.6328117981051281,0.6002313284357154,0.6097998426741374,0.6274155983198367
one,0.6797798021218078,0.6329934391085008,0.5598381154405898,0.5303475747168186,0.5611575435503313,0.5929997892093589
one,0.7173704893367279,0.6871146634495251,0.6336137757854148,0.6008991746714576,0.6099984643655847,0.6276619324153108
one,0.6839230173227749,0.6512652412548848,0.5950609583404546,0.562538125351955,0.575194102153336,0.5959893292799323
one,0.7169716625523698,0.6784675940356572,0.6072270331894899,0.5578696758883311,0.5661666323652933,0.5933930376079724
one,0.7178648422839906,0.6871449685752807,0.6334638939783621,0.6008355619929475,0.6105365522720236,0.6283681943568321
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7133539777210339,0.6830508497533675,0.630248582315839,0.5984832512977981,0.6085015091413247,0.626231854544823
one,0.6755389654010331,0.6404067034591312,0.5796754546933942,0.5444816332313407,0.558716048895786,0.582231038867786
one,0.7171085939440122,0.6866419120941919,0.6333790953350348,0.60084680381828,0.6101078950561458,0.6274348956638465
one,0.7170916959641828,0.6869660221753465,0.6343947291621264,0.6025206577262175,0.611987667707841,0.6291412539364671
one,0.68594421789218,0.6361931983712693,0.5559305482979613,0.5216742917681848,0.5574043797643855,0.5974974578564516
one,0.716002515246498,0.6850177092565292,0.6314382956542377,0.5987148947357421,0.6083657305499325,0.6262230946367873
one,0.6876643075050366,0.6518393216890799,0.5907419614135858,0.5581163105667124,0.5765209311106043,0.6008087847059786
one,0.7154870943433209,0.6850799560351258,0.6319650641286186,0.5996962346686231,0.6092645855058246,0.6267629640929607
one,0.7163749814383279,0.6855007334017331,0.6316421921548268,0.599011757744384,0.6087874658503997,0.6266029133331626
one,0.719118582779049,0.6897059639363662,0.6344813895870915,0.596093089558994,0.6038344289317853,0.6259503075530748
one,0.7137126520734418,0.6826195458473924,0.6284310021531544,0.59574341943025,0.6058861732484043,0.6241963602112344
one,0.7169640550401931,0.6863061595883063,0.6327797024863838,0.6002637588628311,0.6098481049656574,0.6274357714667661
one,0.7170333994067453,0.6864208128733268,0.6328499335502076,0.6001531368181937,0.6096750099244739,0.627394609346033
one,0.7176440464817702,0.6870340797198723,0.6335400218541966,0.6009511722173018,0.6104460828369249,0.6280703672300937
one,0.7188518114806554,0.688156712369955,0.6332130561702363,0.6003927128363472,0.6095456441967496,0.6267743350873467
one,0.7129179047975036,0.6816772344620969,0.6268490755238892,0.5931190955780326,0.6027129738746964,0.6212769914680293
one,0.75757138123116,0.7330922580292663,0.6891107940939402,0.6595989238187345,0.6628250264917793,0.6731201710470457
one,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
one,0.7215705805455545,0.6910525120365147,0.6376143462945109,0.6047026063331964,0.6134726665673464,0.6304579753782883
one,0.7166900768268626,0.6861151563442927,0.6323576883277895,0.5990472665891061,0.607992524188762,0.6256571425290439
one,0.7161771365833669,0.6854924966778825,0.6318236704779344,0.5990636288603652,0.6085395433103659,0.6262418531358068
one,0.7583844153495187,0.7327571014444817,0.6872083929273823,0.6576551635290216,0.6625392341625733,0.6743856288520321
one,0.7590550982210752,0.7328978536131937,0.6864961477847914,0.656437907022158,0.6613350933679186,0.6733040755101858
one,0.7136151156378997,0.6858370236755352,0.6365125865659783,0.6039880939085198,0.6087647076726429,0.6230193769078852
one,0.7176018636982997,0.6865691297795558,0.632550243901427,0.5999622770605103,0.6098335454643593,0.6276388984433042
one,0.7161359585597361,0.6855899112290477,0.6322642009653109,0.5999833355847138,0.6098287549214144,0.627627785818559
one,0.6681768904589326,0.6314418180572514,0.5675975570596834,0.5298149216917271,0.5437755848558982,0.5685336603975188
one,0.6766939509233555,0.6411309324893786,0.5792324049677654,0.5420622526976435,0.554040069773399,0.5756640776974543
one,0.7142479495645774,0.6837563407761131,0.6303048747237855,0.597658446946851,0.6074343059971143,0.625683632506914
one,0.6184919602547352,0.5682777778440665,0.4864591008324495,0.4466759044675377,0.4732905066176475,0.5072257044697175
